player,match_id,avg_first_serve_pct,avg_first_serve_won_pct,avg_second_serve_won_pct,avg_ace_pct,avg_df_pct,avg_return_won_pct,avg_winners_per_pt,avg_ue_per_pt,avg_winners_fh_ratio,avg_bp_save_pct,avg_bp_clutch_save_pct,avg_bp_first_in_pct,avg_bpo_conv_pct,avg_bpo_ue_pct,avg_srv_win_1_3,avg_srv_win_4_6,avg_srv_win_7plus,avg_ret_win_1_3,avg_ret_win_4_6,avg_ret_win_7plus,elo,elo_surface
Dominic Thiem,20241022-M-Vienna-R32-Luciano_Darderi-Dominic_Thiem,0.6179282039576726,0.7193215613622418,0.5289877644565179,0.06926673975398197,0.03110980129085489,0.36594795926206536,0.1702735145284497,0.18116408135817705,0.4927991361359839,0.5894195429259625,0.651639710874857,0.6019496730305237,0.353374599249294,0.1509641170317911,0.5141805173780464,0.5141939521969741,0.5183682545420112,0.4958328496180089,0.5211914946235595,0.5040714168547767,1439.0940237088425,1467.757176746666
Dominik Hrbaty,20061105-M-Paris_Masters-F-Nikolay_Davydenko-Dominik_Hrbaty,0.5276906666437866,0.720955155034757,0.5012108262108262,0.09863384989197334,0.05521593789529422,0.36098472081788563,0.16386431774492188,0.20159750033395524,0.38583700847851793,0.5696428571428571,0.6278318250377074,0.47966817496229264,0.32577165667259644,0.12529603715739443,0.45151515151515154,0.4949066213921901,0.6087962962962963,0.48789346246973364,0.42813765182186236,0.5711206896551724,1509.2476142126072,1498.3352787053059
Dominik Koepfer,20250107-M-Australian_Open-Q1-Dominik_Koepfer-Ignacio_Buse,0.6596160943473162,0.6974342288785758,0.49847291037940533,0.055059241626738475,0.025624763362347286,0.3189775784026711,0.16936933263279416,0.1752443008049312,0.4602310887389633,0.6543847818847819,0.6492405112741719,0.649217362974989,0.29110569985569984,0.12687229437229436,0.5126728110599078,0.54,0.2303921568627451,0.4809616225191742,0.45490167181410374,0.504364387400357,1432.9112934596335,1474.914118148517
Donald Young,20190729-M-Washington-R64-Hubert_Hurkacz-Donald_Young,0.6491452903000281,0.5686773136773137,0.3698830409356725,0.02503779289493575,0.0580996766522701,0.3111551401025085,0.10869617601485737,0.21114365516347736,0.6626602564102564,0.2111111111111111,0.44488491048593354,0.6448209718670077,0.3436255284081371,0.11807728112075938,0.3315964812443686,0.435672514619883,0.393719806763285,0.417910447761194,0.5294117647058824,0.4782608695652174,1530.412386493444,1512.696444525029
Dragos Dima,20180923-M-Sibiu_CH-F-Jelle_Sels-Dragos_Dima,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Duck Hee Lee,20180922-M-Kaohsiung_CH-SF-Gael_Monfils-Duck_Hee_Lee,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Dudi Sela,20170324-M-Miami_Masters-R64-Rafael_Nadal-Dudi_Sela,0.5893915110702475,0.7404454019512344,0.5222222222222223,0.029096691779883832,0.047957284797578714,0.40184201572586326,0.11470992306815612,0.12010778951462173,0.38963423050379575,0.4583333333333333,0.6251374605786371,0.54205745235157,0.36398193760262726,0.061182266009852215,0.44674910251296374,0.5083333333333333,0.618421052631579,0.508906967042136,0.6415513833992095,0.6919191919191919,1487.6613447802324,1488.4335601619612
Duje Ajdukovic,20230917-M-Davis_Cup_Finals-RR-Botic_Van_De_Zandschulp-Duje_Ajdukovic,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Dusan Lajovic,20250509-M-Rome_Masters-R64-Dusan_Lajovic-Carlos_Alcaraz,0.6762022592076947,0.6430471638441941,0.4584427801616432,0.03055943918222963,0.01847740422362633,0.3155170705549762,0.14999762481946838,0.19239887650290205,0.5290123270128663,0.5055798796791444,0.5981855852862791,0.6648399364412786,0.3064193400738731,0.1416177310744941,0.4840346619960611,0.46444288035197123,0.44049682798928735,0.4502699242489446,0.4434545827044251,0.4334740774976918,1399.137211593345,1451.3351947690624
Dustin Brown,20190626-M-Wimbledon-Q2-Mikael_Ymer-Dustin_Brown,0.6455478237610972,0.7273915246262755,0.5073419168718625,0.11778093020831183,0.05269339565402839,0.3605581753318093,0.23206975228769738,0.1574473553579242,0.4555119098692183,0.7105240912933221,0.6536794846750679,0.619782587706293,0.37094714429108466,0.12678010671667336,0.5303263488066216,0.5681725346359493,0.5437500000000001,0.48237401824137305,0.49552378457750534,0.4569252652327988,1436.116221771761,1515.5918789069456
Dylan Dietrich,20241029-M-Charlottesville_CH-R32-Zachary_Svajda-Dylan_Dietrich,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Dzmitry Zhyrmont,20170508-M-Karshi_CH-R32-Dzmitry_Zhyrmont-Karim_Mohamed_Maamoun,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Eddie Dibbs,19820508-M-Forest_Hills-F-Eddie_Dibbs-Ivan_Lendl,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Edouard Roger Vasselin,20151103-M-Paris-R32-Edouard_Roger_Vasselin-Ivo_Karlovic,0.6943362544628368,0.6696969696969697,0.48434782608695653,0.025559883154819864,0.006329113924050633,0.36638655462184877,0.13473170310204788,0.21856908321092194,0.45490716180371354,0.5625,0.5714285714285714,0.7607142857142857,0.3623693379790941,0.2608885017421603,0.5217532467532467,0.48176532769556024,0.4382284382284382,,,,1529.6078240343495,1531.9597306996911
Eduardo Masso,19920625-M-Wimbledon-R64-Andre_Agassi-Eduardo_Masso,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Eduardo Russi,20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Eduardo Struvay,20160323-M-Guadalajara_CH-R16-Dennis_Novikov-Eduardo_Struvay,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Egor Gerasimov,20220428-M-Munich-R16-Egor_Gerasimov-Botic_Van_De_Zandschulp,0.6496397114273459,0.7339890394907441,0.52871599166558,0.10378158826169191,0.032923562182812054,0.3601993545798742,0.1792305953943223,0.16738558657188754,0.42676675367170935,0.4777777777777778,0.6409855124140839,0.6668510811367954,0.2761214708539809,0.16824582691354745,0.48500149195373915,0.5255952380952381,0.5279659995177237,0.5105829164927375,0.5035345880173466,0.48888888888888893,1519.1666750125596,1515.2160944796892
Elias Ymer,20210613-M-Lyon_CH-F-Pablo_Cuevas-Elias_Ymer,0.5826086956521739,0.6119402985074627,0.4375,0.043478260869565216,0.05217391304347826,0.4263565891472868,0.15163934426229508,0.26639344262295084,0.6756756756756757,0.38461538461538464,0.5476190476190477,0.6428571428571429,0.4,0.2909090909090909,0.47706422018348627,0.5510204081632653,0.4418604651162791,,,,1514.379577654279,1500.0
Eliot Spizzirri,20260124-M-Australian_Open-R32-Jannik_Sinner-Eliot_Spizzirri,0.5665280665280665,0.5795454545454546,0.5229166666666667,0.02312889812889813,0.04625779625779626,0.29610285255122537,0.08014184397163121,0.16141843971631206,0.5727272727272728,0.3875,0.5775862068965517,0.5258620689655172,0.32412398921832886,0.18059299191374661,,,,0.42170022371364657,0.3624031007751938,0.43410852713178294,1463.536146817539,1465.49392038846
Elliot Benchetrit,20250401-M-Marrakech-R32-Jesper_De_Jong-Elliot_Benchetrit,0.5869858111237422,0.7065934065934066,0.5686392914653785,0.0943609391885254,0.027114647804302977,0.3535866843423185,0.19947193005237415,0.20529043847119421,0.373296625283535,0.6507936507936508,0.6770251238017355,0.6039025941574667,0.30275703162243767,0.20457916203188728,0.4898702120924343,0.5148809523809524,0.5284552845528455,,,,1557.4514818451894,1518.8171207439273
Elmer Moller,20250525-M-Roland_Garros-R128-Tommy_Paul-Elmer_Moller,0.6278087535998929,0.63495767703652,0.49580690627202256,0.04250636260129931,0.05108415377402719,0.3719176319045371,0.12651760673036447,0.2030526801732243,0.33845985946826285,0.48696581196581196,0.5690936024235944,0.6733081618105676,0.35003918495297803,0.16137669801462906,0.4258974358974359,0.504313725490196,0.5363520408163265,0.49471576371120257,0.4258241758241758,0.543010752688172,1500.5605169145435,1499.2580747605073
Emil Ruusuvuori,20240731-M-Washington-R32-Giovanni_Mpetshi_Perricard-Emil_Ruusuvuori,0.642156055105578,0.6855197525816908,0.5114756353355939,0.03815612668913579,0.04161058740561402,0.3751880099800941,0.13491277071537497,0.21616856301487716,0.47622021180196006,0.5865041979625313,0.6287132722141134,0.6321399669304365,0.35720968157733557,0.197198211966736,0.4694840696494847,0.5470965294324958,0.5579105438169921,0.47288370513329614,0.5028152479979927,0.5074777886928117,1651.1455923974183,1623.8129943732008
Emilio Gomez,20220928-M-Seoul-R32-Emilio_Gomez-Taro_Daniel,0.4909090909090909,0.7222222222222222,0.5892857142857143,0.06363636363636363,0.03636363636363636,0.32142857142857145,0.13513513513513514,0.11711711711711711,0.6333333333333333,0.75,0.8108108108108109,0.5675675675675675,0.42105263157894735,0.07894736842105263,0.5,0.45454545454545453,0.46875,,,,1515.9660918698307,1515.263693206478
Emilio Nava,20250824-M-US_Open-R128-Taylor_Fritz-Emilio_Nava,0.6863608728585748,0.7558021879744597,0.5447697111631538,0.08583652743606099,0.026225695393657735,0.3476837675886589,0.19801867334549453,0.2227892225534921,0.39940039416561945,0.6102941176470589,0.7251637251637252,0.7240897990897991,0.3637173012173012,0.2402497194163861,0.522484756097561,0.48958333333333337,0.5,0.493421052631579,0.503813882532418,0.5305997552019583,1517.7493921406824,1499.2736568493967
Emilio Sanchez,19910519-M-Rome_Masters-F-Emilio_Sanchez-Alberto_Mancini,0.6742424242424242,0.6285609864004463,0.47017837235228543,0.030982905982905984,0.005050505050505051,0.3138578766674529,0.163778574439533,0.11178614659349755,0.5842081458735033,0.5961538461538461,0.6341320864991233,0.6573154100915644,0.3628591954022989,0.10573275862068965,0.42555331991951706,0.37016908212560384,0.5361111111111111,0.4928909952606635,0.4634146341463415,0.5714285714285714,1511.0286015840638,1511.6058999184304
Enzo Couacaud,20230119-M-Australian_Open-R64-Novak_Djokovic-Enzo_Couacaud,0.5833333333333334,0.7551020408163265,0.5142857142857142,0.03571428571428571,0.011904761904761904,0.38235294117647056,0.07526881720430108,0.15053763440860216,0.2857142857142857,0.4,0.7307692307692307,0.7307692307692307,0.36585365853658536,0.12195121951219512,0.5135135135135135,0.46511627906976744,0.53125,,,,1511.3256390222705,1512.1602087818676
Ergi Kirkin,20240505-M-Porto_Alegre_CH-F-Daniel_Dutra_Da_Silva-Ergi_Kirkin,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Ernesto Escobedo,20190402-M-Monterrey_CH-R64-Kevin_King-Ernesto_Escobedo,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Ernests Gulbis,20200307-M-Davis_Cup_WG_II-RR-Ernests_Gulbis-Mohamed_Safwat,0.587197317472835,0.7827166018246775,0.5245680617237294,0.1300855445209959,0.04292626837275515,0.3478079019803902,0.18440166473892428,0.21026835965562665,0.3220189892399156,0.605379188712522,0.6928980624598755,0.608737093217421,0.32872044676513246,0.197562888771396,0.5307923835149432,0.5493776159102285,0.5349605316710581,0.48297425263811816,0.5179266848439781,0.4065186607602368,1559.660652589261,1523.0974792116297
Ethan Quinn,20260319-M-Miami_Masters-R128-Hubert_Hurkacz-Ethan_Quinn,0.6134725275461061,0.72799897441457,0.4819847020933978,0.10263699391474164,0.04223893242236901,0.37556831066469903,0.17226016402936495,0.21059756430115786,0.5259475312364889,0.6704678362573099,0.6531693846063257,0.5779808392975213,0.3798244910755567,0.17844862432351777,0.4733830845771145,0.5022296544035675,0.5779030910609858,0.5112253237314008,0.528639570306237,0.4649618323242038,1478.140267630814,1483.5025434425993
Evan Furness,20220913-M-Rennes_CH-R32-Filip_Bergevi-Evan_Furness,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Evan King,20190415-M-San_Luis_Potosi_CH-R64-Kevin_King-Evan_King,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Evan Zhu,20240414-M-Acapulco_CH-Q1-Karue_Sell-Evan_Zhu,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Evgeny Donskoy,20230111-M-Nonthaburi_CH-R16-Yasutaka_Uchiyama-Evgeny_Donskoy,0.5745432750783978,0.7408613306982872,0.5218844482237339,0.07527079379174738,0.03198623586871136,0.3271024388910653,0.1480588697743248,0.16932054661487236,0.5033921009420101,0.4458333333333333,0.6551282051282051,0.5692307692307692,0.36605607155142755,0.15368077055383556,0.4504901960784314,0.6375661375661376,0.5416666666666666,0.4504339642371641,0.5267857142857143,0.4066666666666666,1495.865826447193,1497.346761165308
Evgeny Korolev,20091105-M-Basel-QF-Roger_Federer-Evgeny_Korolev,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Fabian Marozsan,20260408-M-Monte_Carlo_Masters-R32-Hubert_Hurkacz-Fabian_Marozsan,0.6540528355026153,0.6970885247944977,0.5064549029832283,0.06338119238961794,0.022683094389394226,0.34625471781081474,0.2244206450700867,0.17801355455735615,0.4395736132245034,0.5451105489875543,0.6323986926118598,0.660614681745229,0.33435939785191265,0.15729662217763626,0.47951458439287126,0.5098346471355514,0.518170298473769,0.4733625386643767,0.46336232065398736,0.5280312128976322,1591.7763770855138,1546.8296644941997
Fabio Fognini,20250630-M-Wimbledon-R128-Fabio_Fognini-Carlos_Alcaraz,0.5861628100026426,0.6583578800379107,0.46064774437441985,0.0388671423611296,0.04686332334647338,0.3396578214857043,0.16328847684997694,0.23879387520853615,0.5304333255767518,0.5437493807698411,0.5827852942405075,0.5890306534654417,0.3384794729876247,0.2173956276289123,0.4300963635103725,0.445785870874578,0.4768147566906432,0.43955912139392156,0.4960978958480826,0.5155308464957712,1398.1051059515012,1478.2116506848267
Fabrice Santoro,20080117-M-Australian_Open-R64-Roger_Federer-Fabrice_Santoro,0.631442617588695,0.6050892362376898,0.439226727272065,0.03632888213068089,0.026538017376957577,0.3606700549799553,0.1274498697297214,0.11740423458104869,0.43806700110176044,0.4935458480913026,0.5555186706346494,0.6311828916726274,0.34031882623052395,0.09374298776321144,0.4848072212042475,0.5251948385788182,0.45941740578830575,0.4496713690537984,0.3666493308369739,0.31958608058608057,1513.8284747361492,1453.459469558196
Facundo Arguello,20140103-M-Sao_Paulo_CH-QF-Gastao_Elias-Facundo_Arguello,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Facundo Bagnis,20240227-M-Santiago-R32-Facundo_Bagnis-Luciano_Darderi,0.6248542782779685,0.6858892219651713,0.4058298904846219,0.04805728257473478,0.032357567497069084,0.3266485797307715,0.12742866419864832,0.25093876517709146,0.4393356643356643,0.7195346320346321,0.6483046932742055,0.6448019407701914,0.3517055860805861,0.18418040293040294,0.509770092007538,0.48358239693143346,0.4231191767487137,0.3793103448275862,0.4827586206896552,0.34782608695652173,1521.1060798122812,1498.3896703271814
Facundo Diaz Acosta,20250109-M-Auckland-QF-Facundo_Diaz_Acosta-Gael_Monfils,0.6288579856721449,0.7524786324786324,0.5748238116659169,0.024273072060682677,0.03388959123472398,0.3315046679091092,0.15238605822399223,0.14309722611497488,0.638235294117647,0.9259259259259259,0.6627106983144135,0.5354317165462676,0.357487922705314,0.0924775707384403,0.5765718299964875,0.6213793103448276,0.5294840294840295,0.4296875,0.37254901960784315,0.5882352941176471,1523.2740229058477,1494.146534965426
Facundo Mena,20211008-M-Santiago_CH-QF-Facundo_Mena-Sebastian_Baez,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Farrukh Dustov,20151116-M-Brescia_CH-QF-Igor_Sijsling-Farrukh_Dustov,0.7052927024859663,0.47580645161290325,0.3333333333333333,0.0202485966319166,0.0,0.22737556561085975,0.10194805194805195,0.2396103896103896,0.34090909090909094,0.5089285714285714,0.45535714285714285,0.78125,0.19583333333333336,0.2125,0.42857142857142855,0.2647058823529412,0.45,0.2857142857142857,0.2727272727272727,0.5,1499.263693206478,1499.263693206478
Federico Agustin Gomez,20241101-M-Guayaquil_CH-QF-Federico_Agustin_Gomez-Alex_Barrena,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Federico Arnaboldi,20250523-M-Roland_Garros-Q3-Maximilian_Marterer-Federico_Arnaboldi,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Federico Cina,20250321-M-Miami_Masters-R64-Grigor_Dimitrov-Federico_Cina,0.596171802054155,0.6844318181818182,0.4959432048681542,0.038048552754435104,0.024976657329598504,0.36698659092949426,0.16344487053436998,0.13423646660595792,0.6216666666666667,0.3428571428571428,0.691086691086691,0.5691900691900692,0.30694677871148457,0.05047619047619047,0.3333333333333333,0.375,0.47058823529411764,0.5379726468222044,0.5965608465608465,0.5507246376811594,1483.4399102347697,1483.2976013366472
Federico Coria,20250213-M-Buenos_Aires-R16-Federico_Coria-Joao_Fonseca,0.6738725552454675,0.5729049603507376,0.46517215838557874,0.03182178932178932,0.03471696982225006,0.36557716120010286,0.10710614705682639,0.21017637889423404,0.4836156597026162,0.44653679653679657,0.5075705382196689,0.6596360695035794,0.37551871839140916,0.17060727076354693,0.46933766064200844,0.3909423909423909,0.4778626259888119,0.44050077402977045,0.5018221713369339,0.41415032638436894,1474.6071008161991,1465.9153095303436
Federico Delbonis,20230523-M-Roland_Garros-Q1-Nicolas_Mejia-Federico_Delbonis,0.641911044260288,0.6601722047671347,0.5028926054261452,0.04430284702391338,0.03862937929546103,0.3145369908540903,0.13828244720155863,0.1975423070892089,0.5751591989693837,0.49206010039343373,0.604662487323626,0.6417548460833314,0.30302268501059965,0.14404137312973175,0.4721748358354136,0.5364920093034751,0.4597935616356669,0.4175838818648667,0.47703664327058504,0.4867665594260018,1492.4039183065188,1477.5418765845295
Federico Gaio,20200126-M-Bangkok_CH-F-Robin_Haase-Federico_Gaio,0.5555555555555556,0.56,0.5,0.0,0.044444444444444446,0.2549019607843137,0.15625,0.28125,0.6,0.0,0.5,0.5714285714285714,0.1111111111111111,0.3888888888888889,,,,0.42028985507246375,0.2777777777777778,0.3333333333333333,1484.6287496020343,1500.0
Federico Luzzi,20010508-M-Rome_Masters-R64-Arnaud_Clement-Federico_Luzzi,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Feliciano Lopez,20230418-M-Barcelona-R64-Feliciano_Lopez-David_Goffin,0.5690350670455332,0.766904628843806,0.4768707350047375,0.1252884388668724,0.047555687301008016,0.2796341924286282,0.1641755678448307,0.19649256944661614,0.3739605914770424,0.5763135557253204,0.6422364592965366,0.565258469075292,0.27086510768789684,0.1840691316754717,0.48585192866568283,0.4627287748868596,0.42504963074773033,0.4741408370190485,0.45131902753728653,0.437325518219155,1478.3853898052805,1456.4308182853533
Felipe Meligeni Alves,20260326-M-Sao_Paulo_CH-R16-Felipe_Meligeni_Alves-Jaime_Faria,0.5955056179775281,0.5471698113207547,0.5,0.02247191011235955,0.02247191011235955,0.3711340206185567,0.13440860215053763,0.2903225806451613,0.68,0.6153846153846154,0.6923076923076923,0.5897435897435898,0.4782608695652174,0.13043478260869565,,,,0.4537037037037037,0.5217391304347826,0.3125,1484.0,1484.0
Felix Auger Aliassime,20260227-M-Dubai-SF-Daniil_Medvedev-Felix_Auger_Aliassime,0.6403471387819554,0.7642229289882875,0.48381012404325263,0.12405174871101049,0.04810794579758471,0.34251251985548425,0.1973427886913606,0.19789567607866562,0.46080179313902775,0.6256076708867484,0.6802870484829451,0.6391857799682805,0.3388481132019067,0.1904749688455679,0.530666302338559,0.48370962152493263,0.46541293912239834,0.48785720757831436,0.5170336772604258,0.5032635883313528,1462.693640249976,1510.9620023632206
Felix Mantilla,20040528-M-Roland_Garros-R64-Felix_Mantilla-Marat_Safin,0.629587813003186,0.7061974889077692,0.5183189655172414,0.027219564061669324,0.040320662130582614,0.32316678247591596,0.09668982639243913,0.11824975533786546,0.4753787878787879,0.8671023965141612,0.7268891949198855,0.6287297527706736,0.40191387559808617,0.06539074960127592,0.5175438596491229,0.5733333333333334,0.42592592592592593,0.45268474215842636,0.400709219858156,0.6201923076923077,1503.2325993837062,1506.6707394394698
Fernando Gonzalez,20100124-M-Australian_Open-R16-Andy_Roddick-Fernando_Gonzalez,0.6156477068543159,0.7266898279930328,0.4829530698552577,0.08512909411576963,0.04289697473541188,0.35572396609551565,0.20143637149221724,0.174868355328661,0.5302383284932578,0.6088313201949566,0.6193956997725841,0.5873517686236821,0.3501135504616371,0.14030624148833615,0.49234152106277956,0.48198149324837275,0.4960152261277726,0.49590703843622475,0.5161733484056942,0.5018327651629948,1370.024946479475,1334.0936782482436
Fernando Meligeni,19960803-M-Olympics-BR-Leander_Paes-Fernando_Meligeni,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Fernando Romboli,20160307-M-Puebla_CH-Q3-Fernando_Romboli-Stefano_Napolitano,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Fernando Verdasco,20220830-M-US_Open-R128-Soon_Woo_Kwon-Fernando_Verdasco,0.6687080308630906,0.6763911556871277,0.47583040954562245,0.0743216587590025,0.041155108192183536,0.3426907068487796,0.16491001448787013,0.21050893838033427,0.5234060832246207,0.6118945695073514,0.6245320064943071,0.662707492114873,0.3313365152789147,0.17084276525730943,0.48092342108426295,0.4691918635851611,0.45323736508092927,0.49343757231346963,0.4976771038915285,0.49494437312885287,1601.3086239688826,1557.905133496281
Fernon Wibier,19961030-M-Paris_Masters-R16-Stefan_Edberg-Fernon_Wibier,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Filip Bergevi,20220913-M-Rennes_CH-R32-Filip_Bergevi-Evan_Furness,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Filip Cristian Jianu,20241103-M-Brazzaville_CH-F-Goncalo_Oliveira-Filip_Cristian_Jianu,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Filip Dewulf,19970606-M-Roland_Garros-SF-Gustavo_Kuerten-Filip_Dewulf,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Filip Horansky,20210414-M-Split_CH-R16-Filip_Horansky-Thanasi_Kokkinakis,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Filip Krajinovic,20230410-M-Monte_Carlo_Masters-R64-Roberto_Bautista_Agut-Filip_Krajinovic,0.6421440109664033,0.6914289412480765,0.5109555344175862,0.05488159821546045,0.025914132585301373,0.32619712285486047,0.1830891682573537,0.16319183296229678,0.34258092071183066,0.5858780108780108,0.6340600455640611,0.6514454207645328,0.32340575350646356,0.12268389930738424,0.4681294717996772,0.43819274103815825,0.47994693033908725,0.4648283522393973,0.5113335869058095,0.5426760156276963,1427.925165621906,1453.2379841081581
Filip Misolic,20250531-M-Roland_Garros-R32-Novak_Djokovic-Filip_Misolic,0.5950591075591075,0.7655420774635604,0.523214683600713,0.03732794982794983,0.029505217005217008,0.450671906693712,0.15978533855402627,0.14322487064192158,0.5146953940057388,0.518452380952381,0.6985367063492063,0.6188492063492064,0.48384553299807537,0.1615043148941454,0.4873417721518987,0.5323809523809524,0.6696832579185521,0.6332528180354267,0.5357142857142857,0.5,1498.154314227463,1500.026679200627
Filippo Volandri,20070512-M-Rome_Masters-SF-Fernando_Gonzalez-Filippo_Volandri,0.6315497045743512,0.6311921296296297,0.49575765790187043,0.014807383627608346,0.035904715879344365,0.45068929160324706,0.11105224385173525,0.19466183282371108,0.5665445665445665,0.5092857142857143,0.5599916943521595,0.5933250276854928,0.4282646773308572,0.18645306009965712,0.47761194029850745,0.5517241379310345,0.5526315789473685,0.4919133336676082,0.5151295836779708,0.5486394557823129,1473.1042484440889,1476.3160371472127
Fitriadi M Rifqi,20230204-M-Davis_Cup_WG2-PO-Fitriadi_M_Rifqi-Minhtuan_Pham,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Flavio Cobolli,20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,0.5760926306179399,0.6868186242397727,0.4747052061993412,0.05413392864856974,0.03441444571417864,0.3109576436727484,0.15417568933063458,0.20539522885918315,0.5127000307455452,0.5469602035391509,0.6099672873680904,0.5596762434740694,0.3046432054992113,0.16128888774238892,0.48430477371288166,0.4727031121305835,0.4066194581280788,0.45252206298464726,0.4275880339472026,0.5267594644999084,1440.2851555199638,1489.3524822546594
Flavio Saretta,20030114-M-Australian_Open-R128-Roger_Federer-Flavio_Saretta,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Florent Serra,20100414-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Florent_Serra,0.6153846153846154,0.5625,0.4,0.0,0.02564102564102564,0.423728813559322,0.13138686131386862,0.25547445255474455,0.8333333333333334,0.5,0.4864864864864865,0.5945945945945946,0.35,0.1,0.45,0.40540540540540543,0.55,,,,1512.9105675206006,1513.9099756680694
Florian Mayer,20170117-M-Australian_Open-R128-Rafael_Nadal-Florian_Mayer,0.6359898140385657,0.6711642269969482,0.46736859545683074,0.055532732462973744,0.011139886218039413,0.30870029275344796,0.1185440837449937,0.1295241388406788,0.4000548793311951,0.5489583333333333,0.6000405599592082,0.6490014561471069,0.245666782334739,0.10942457740058359,0.40789473684210525,0.48,0.47368421052631576,0.46286717949742895,0.4353186332004066,0.46056935006522715,1427.758708191558,1453.5862146019335
Frances Tiafoe,20260326-M-Miami_Masters-QF-Frances_Tiafoe-Jannik_Sinner,0.6033115324587252,0.7224693658327421,0.5206904143980166,0.08997674700757463,0.026315895820852593,0.33575126709791714,0.17120799699304143,0.17405462659477267,0.43158510706026776,0.5788348939309323,0.6515968578225317,0.600356714673036,0.3244444868441823,0.15103375827288235,0.489875713220685,0.4678968300570634,0.4671385931507389,0.4818314846213402,0.506871969030505,0.49606368695334196,1289.235486347973,1297.3728575371097
Francesco Maestrelli,20220716-M-Verona_CH-F-Pedro_Cachin-Francesco_Maestrelli,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Francesco Passaro,20241119-M-Montemar_CH-R32-Francesco_Passaro-Nicolai_Budkov_Kjaer,0.5932203389830508,0.4857142857142857,0.2916666666666667,0.0,0.03389830508474576,0.42592592592592593,0.11504424778761062,0.2831858407079646,0.8461538461538461,0.4166666666666667,0.34615384615384615,0.5769230769230769,0.48148148148148145,0.2222222222222222,0.46296296296296297,0.3448275862068966,0.4,,,,1510.2525867311608,1512.0421264711997
Francisco Cerundolo,20251030-M-Paris_Masters-R16-Jannik_Sinner-Francisco_Cerundolo,0.656442900780129,0.6592614867068075,0.48046785885905563,0.0370965673361134,0.03816477540757256,0.3856329830149878,0.17971601997433706,0.22572593029694593,0.6099308970488498,0.6024001186124572,0.5978349118838392,0.6528693359246266,0.3693883921770541,0.21948903602201636,0.4762420059417277,0.5106211184335155,0.4857147747764453,0.4722723200874708,0.512583875299922,0.5265359859932235,1503.6753166321819,1516.9144521216822
Francisco Clavet,19980802-M-Kitzbuhel-SF-Andrea_Gaudenzi-Francisco_Clavet,0.7194244604316546,0.63,0.6410256410256411,0.007194244604316547,0.007194244604316547,0.36363636363636365,0.18846153846153846,0.1346153846153846,0.6122448979591837,0.6875,0.6065573770491803,0.7213114754098361,0.3888888888888889,0.07407407407407407,0.4825174825174825,0.5625,0.5094339622641509,,,,1515.5502416938452,1515.1424159782396
Francisco Comesana,20251015-M-Brussels-R16-Francisco_Comesana-Raphael_Collignon,0.6587273057075917,0.6876746754337613,0.3835197390375434,0.11651916530762246,0.05084888617514744,0.3488776898753811,0.1735881703742909,0.1933143762283483,0.3824155419743655,0.5204861111111111,0.6042251461988304,0.6321599769626085,0.3701609095201772,0.1455953872777181,0.5015186224272173,0.3835356573931843,0.4252433167580432,0.47729149463253506,0.5863095238095238,0.39849624060150374,1578.5685481577289,1581.5763090383289
Francisco Llanes,20210918-M-Davis_Cup_Group_I-RR-Francisco_Llanes-Botic_Van_De_Zandschulp,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
Franco Skugor,20190212-M-Rotterdam-R32-Denis_Shapovalov-Franco_Skugor,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0
