match_id,Surface,Round,Best of,p1_avg_first_serve_pct,p1_avg_first_serve_won_pct,p1_avg_second_serve_won_pct,p1_avg_ace_pct,p1_avg_df_pct,p1_avg_return_won_pct,p1_avg_winners_per_pt,p1_avg_ue_per_pt,p1_avg_winners_fh_ratio,p1_avg_bp_save_pct,p1_avg_bp_clutch_save_pct,p1_avg_bp_first_in_pct,p1_avg_bpo_conv_pct,p1_avg_bpo_ue_pct,p1_avg_srv_win_1_3,p1_avg_srv_win_4_6,p1_avg_srv_win_7plus,p1_avg_ret_win_1_3,p1_avg_ret_win_4_6,p1_avg_ret_win_7plus,p1_elo,p1_elo_surface,p2_avg_first_serve_pct,p2_avg_first_serve_won_pct,p2_avg_second_serve_won_pct,p2_avg_ace_pct,p2_avg_df_pct,p2_avg_return_won_pct,p2_avg_winners_per_pt,p2_avg_ue_per_pt,p2_avg_winners_fh_ratio,p2_avg_bp_save_pct,p2_avg_bp_clutch_save_pct,p2_avg_bp_first_in_pct,p2_avg_bpo_conv_pct,p2_avg_bpo_ue_pct,p2_avg_srv_win_1_3,p2_avg_srv_win_4_6,p2_avg_srv_win_7plus,p2_avg_ret_win_1_3,p2_avg_ret_win_4_6,p2_avg_ret_win_7plus,p2_elo,p2_elo_surface,player_1_wins?,Date,tournment,p1,p2
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Clay,R16,3,0.6212230129459135,0.7389197653476591,0.5301417414138803,0.07727780559529446,0.03794353461725186,0.3582085717273955,0.22274602025763543,0.21069642371084427,0.40380920534878684,0.6070733680677658,0.667174700607016,0.6184454301362361,0.36229774636787454,0.16816490528253197,0.4877071367430204,0.5076240654770802,0.5067405670862409,0.5135075836389217,0.5572058179782122,0.5288202055511017,1539.712779595202,1502.8287355237449,0.6454082835168083,0.7107008031787193,0.45234852401587256,0.0905186541830188,0.01860842257936484,0.36404823436143746,0.15684743718966676,0.1558149957531894,0.44061251639097593,0.5283259038940856,0.6254621607063321,0.6288658212778586,0.3858564989569532,0.12051145679087717,0.5500554514609814,0.49941033138401564,0.4460752337464666,0.4978439121190499,0.4671842522704025,0.4519196663169744,1387.2539062839976,1451.443202136162,1,2026-04-28,Madrid_Masters,Arthur_Fils,Tomas_Martin_Etcheverry
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Clay,R32,3,0.6245772754043749,0.679185547875064,0.49334377021088105,0.055830574730880246,0.020811341834610707,0.4121678661648621,0.19213274244128717,0.19188555433040658,0.4698131764398631,0.5657051282051282,0.6388672303661389,0.6036859969675881,0.4497527317403094,0.15748257953226896,0.5209668795747964,0.4798680882609454,0.5292898382681664,,,,1593.949549222902,1540.9356268512308,0.662395046906754,0.7187893676993049,0.5442188835263411,0.07488408761976337,0.02236688419562905,0.36940947403702346,0.2142539258818799,0.18136617981412015,0.4746674145821708,0.5408792294661859,0.6574490632410837,0.6593639887959301,0.3734190089104568,0.15355821678829018,0.5152490150481441,0.5226430109538481,0.5081707708248163,0.5074596649141159,0.5073597507889057,0.5456066223796147,1427.6045162888731,1413.815771338034,0,2026-04-26,Madrid_Masters,Joao_Fonseca,Rafael_Jodar
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Clay,R64,3,0.5867541931458555,0.7079828622512422,0.5226719655043656,0.045547558827911505,0.03198170810072913,0.3845737359067571,0.140184987873355,0.16995959627260102,0.49417345298509646,0.5719877451608221,0.6346483872770041,0.5832001516233343,0.3748341096872928,0.14484677299985715,0.5076598734706677,0.504679337661368,0.5154417967985311,0.4912716352865499,0.5027126124595936,0.5377224606742943,1380.5391131533636,1384.022724383414,0.6436394743663284,0.6790498058542412,0.4852899541349167,0.05493158888670723,0.02087853826282814,0.3848173127855594,0.18403140939137827,0.18837265289164717,0.4840128084106095,0.5588461538461539,0.6313100143745305,0.6253529613744667,0.42471152036369425,0.1559518983432027,0.5143603494029191,0.4665127696377696,0.49005383092070404,,,,1586.4587240335877,1531.340542968313,0,2026-04-24,Madrid_Masters,Rafael_Jodar,Alex_De_Minaur
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Clay,R128,3,0.638045310659576,0.7720745312442162,0.5361907754771015,0.1483969929847775,0.02291199360872454,0.34400672508302854,0.18344025808875355,0.1753476673007515,0.41012876168892687,0.6588035116487341,0.7013237003889642,0.6423243319166742,0.34444618964476864,0.17637117433807337,0.539811673808615,0.49008518639192034,0.4642825509390654,0.5271933521751465,0.48773878567110757,0.4642369664066949,1809.7376511878595,1777.455959786794,0.5269323671497584,0.822071083808688,0.3709765411893071,0.14251207729468598,0.10446859903381642,0.41824162679425836,0.187012012012012,0.20015015015015014,0.42093023255813955,0.6333333333333333,0.5771531100478469,0.5053827751196173,0.3581699346405229,0.1215686274509804,,,,0.5262754711199632,0.4806547619047619,0.5245726495726495,1467.0025187001957,1483.263693206478,1,2026-04-22,Madrid_Masters,Hubert_Hurkacz,Jaime_Faria
20260419-M-Barcelona-F-Arthur_Fils-Andrey_Rublev,Clay,F,3,0.6218159441687485,0.7396260088785678,0.5305984344656057,0.07731797135171344,0.037840010605346815,0.3559731390802836,0.22198872855355,0.2105436540582931,0.4027125194269431,0.6067842288430524,0.6679593988679615,0.6184918061173211,0.36021134858556964,0.16850326243327743,0.48695919212420347,0.5068125530301208,0.5009370891865965,0.5135075836389217,0.5572058179782122,0.5288202055511017,1519.854793220969,1485.8188112029873,0.6259018699408613,0.7669819132028646,0.518447845287787,0.10547299110385838,0.02705156491271402,0.3733794399154112,0.21395535893269976,0.15331461812376576,0.44419764834904574,0.6084434142790356,0.6714181924380455,0.6208876558944776,0.3620103245716926,0.13285640466170956,0.5041231442464233,0.5426415951467858,0.5598644086049144,0.503441416351457,0.5505470644255911,0.535992314927461,1605.3125902055942,1507.7782335807503,1,2026-04-19,Barcelona,Arthur_Fils,Andrey_Rublev
20260418-M-Barcelona-SF-Rafael_Jodar-Arthur_Fils,Clay,SF,3,0.650416149727399,0.6788597670250895,0.47609794496190005,0.061039857883560866,0.01773717274466206,0.39836614119632985,0.19034988639160513,0.18824230542119613,0.5248153700927314,0.50625,0.6224368821143015,0.6260992293250357,0.4551083698909785,0.1568392477088129,0.5246008403361344,0.45695818070818073,0.49982930298719774,,,,1572.206247898401,1516.0259503578345,0.6225643320527705,0.73856624534904,0.5308493993914503,0.07831986134249026,0.03785931283229587,0.3556335138278602,0.2215577859159123,0.21049948513386157,0.40102817169580035,0.6026799890348589,0.6670468861232728,0.6196154562813639,0.3607634566511272,0.1665218157430617,0.48695919212420347,0.5068125530301208,0.5009370891865965,0.5126433420972832,0.5598536525065059,0.52770897133404,1534.1072693561557,1501.1334038134657,1,2026-04-18,Barcelona,Rafael_Jodar,Arthur_Fils
20260417-M-Munich-QF-Ben_Shelton-Joao_Fonseca,Clay,QF,3,0.654977484225502,0.7333534732390211,0.511940171952241,0.11543345032757374,0.043149889404498154,0.3078492983207522,0.18976472397030728,0.20094976291083902,0.4410630022736252,0.6215707291074939,0.6729805937961431,0.6535141705239945,0.3164741744220122,0.1878800962046181,0.5098541571281677,0.4401954067098825,0.4534512266992572,0.497788868319095,0.4661224478772738,0.43279437362124695,1697.5285149421115,1577.8875511107422,0.662225290344554,0.7190424464200524,0.5423408224190145,0.07557840925523861,0.022805450552406095,0.3724511163850883,0.21429167409283267,0.18196777291818428,0.4751194638244525,0.537025752025752,0.6579219206902552,0.6592207990337587,0.37562586074757576,0.15571664729650048,0.5152490150481441,0.5226430109538481,0.5081707708248163,0.5097561315307095,0.5075700293828744,0.5451239544476036,1433.343656052243,1423.1254611028157,1,2026-04-17,Munich,Ben_Shelton,Joao_Fonseca
20260417-M-Barcelona-QF-Rafael_Jodar-Cameron_Norrie,Clay,QF,3,0.6508114934322234,0.6999186488856335,0.5010526140499775,0.05034586525877007,0.03202587434253361,0.3320570121446712,0.15515821117569256,0.1777755094169158,0.5223494678313668,0.59634779471736,0.627935076929704,0.6433360082364391,0.31979944433956886,0.13864895178428507,0.47440142004056196,0.4870410795870634,0.5082385049436255,0.45853685768038227,0.4939631709924084,0.5297056590699956,1458.4960094241835,1500.5635053546594,0.6463535204925821,0.661074708781362,0.47012243120237507,0.055466489021117754,0.01696313259749424,0.36116522366522363,0.16615517977168465,0.1907484263309506,0.5611916264090177,0.5083333333333333,0.5857384103351846,0.6480086520409101,0.4097945532728141,0.17332178690874345,0.49950105042016807,0.4365823412698413,0.4668918918918919,,,,1560.7853001774295,1500.0,0,2026-04-17,Barcelona,Rafael_Jodar,Cameron_Norrie
20260417-M-Barcelona-QF-Arthur_Fils-Lorenzo_Musetti,Clay,QF,3,0.62064974287835,0.7377708166168293,0.5271246904877108,0.07893086407792746,0.03845086459530049,0.3555329598952136,0.22114921347681174,0.21149496160742678,0.4009284961378065,0.6026799890348589,0.6661847714967267,0.6188802811190935,0.35988996899463443,0.1665195524473804,0.4859632372137893,0.5032128923012051,0.4990319139908675,0.5126433420972832,0.5598536525065059,0.52770897133404,1523.5768391735025,1486.35364722047,0.6506243058855942,0.6989025751515675,0.5206687678835191,0.04601522891419564,0.025324107189709646,0.37593579351193795,0.1540010150164274,0.16026837888612264,0.512507070575411,0.5424464432308691,0.644642995146406,0.6270429638495829,0.36307264252639854,0.13291062360733022,0.5095724566624306,0.49925943776316306,0.5090846987484107,0.5048592511844903,0.49771409860301036,0.49660758561414237,1399.8259473538358,1459.8048455647597,1,2026-04-17,Barcelona,Arthur_Fils,Lorenzo_Musetti
20260416-M-Barcelona-R16-Brandon_Nakashima-Arthur_Fils,Clay,R16,3,0.6621433017054797,0.7305124100527711,0.5072162161729511,0.10022585373997711,0.017143419798704096,0.32111084407290325,0.19218697094797038,0.15267471038123806,0.38880463382542774,0.5593518505521364,0.6635491341626156,0.6651572299626998,0.3090854495527889,0.14561018723603428,0.5064963942122882,0.4556575842350359,0.4587839506944048,0.5090195789329672,0.5325987987046255,0.4767240292064002,1665.6705155437098,1540.6931219646524,0.620400315997631,0.7364429157468017,0.5275552411303729,0.07946223421480654,0.03870044541860252,0.3535337770128919,0.21996240151061924,0.21226051169448992,0.4007242960217673,0.6043913221854399,0.6672353234252462,0.6170635660045819,0.35728807129915996,0.16689514625040006,0.4859632372137893,0.5032128923012051,0.4990319139908675,0.5115270603830763,0.5563028732550839,0.5252134474394803,1533.7788748130417,1500.5114175799117,1,2026-04-16,Barcelona,Brandon_Nakashima,Arthur_Fils
20260415-M-Munich-R16-Joao_Fonseca-Arthur_Rinderknech,Clay,R16,3,0.6410293005088951,0.743603086627149,0.45124802902962136,0.11822566185966725,0.029714492115777317,0.2616017332095361,0.20084792267451282,0.18597846057474868,0.44916227324999947,0.5810039167182024,0.6381797019766146,0.629923094562058,0.2903059043076319,0.17713147187022243,0.5125080021613131,0.4174117705250488,0.3743715348978507,0.46396121774926086,0.4224837616328237,0.3840563371813372,1417.7745627932372,1456.4374544904056,0.6623550420530845,0.7184232953484535,0.5427114483912043,0.07643423973542535,0.0229336907109952,0.3706144244270758,0.21379118278836454,0.1837267864962061,0.4774789959580844,0.5265036100263373,0.6532232162469174,0.6588337864430054,0.37593837796252727,0.15723098024243048,0.511635986421724,0.5193906402555333,0.5028331359386277,0.5097561315307095,0.5075700293828744,0.5451239544476036,1417.3228541103729,1404.763165110616,0,2026-04-15,Munich,Joao_Fonseca,Arthur_Rinderknech
20260412-M-Monte_Carlo_Masters-F-Carlos_Alcaraz-Jannik_Sinner,Clay,F,3,0.6579266678164151,0.7346206438142139,0.5688472471849684,0.059713875642184853,0.02932705530117784,0.42072747862834836,0.205780829732026,0.1727444895807149,0.5460532300022096,0.6215081485216316,0.6842447849935488,0.6568091839737327,0.42015471647022024,0.15639280753023144,0.5377197096567923,0.5759540490901293,0.5481605871998477,0.5216072118580072,0.5688069097507954,0.5628144835241128,1344.3362856479205,1352.2315150752586,0.6087702721299374,0.7715866166487195,0.5644817195467492,0.08828567717278127,0.025938371705307633,0.4120653824396937,0.1753172752911344,0.16687835064320763,0.5013763526594737,0.6773336553367513,0.7003800865795615,0.615119915104167,0.4085781164996185,0.1497366297855218,0.5525043888278457,0.5446983154307643,0.5582935526780012,0.5315371128445453,0.5606715978129946,0.5601177427457933,1449.4052228135172,1510.2517244494852,1,2026-04-12,Monte_Carlo_Masters,Carlos_Alcaraz,Jannik_Sinner
20260411-M-Monte_Carlo_Masters-SF-Valentin_Vacherot-Carlos_Alcaraz,Clay,SF,3,0.6517925595497928,0.7267012829514508,0.5121443837877551,0.08721566678281446,0.036950285196563654,0.3194987065021022,0.15029381493434213,0.1624782307340987,0.48600596425434006,0.5730294396961063,0.6550555108609868,0.6534492638077518,0.3312314169745919,0.09593436326247246,0.5170218304803744,0.47685321484905285,0.437194345006845,0.47,0.6086956521739131,0.5285714285714286,1615.7992469121314,1535.6529123906378,0.6581553597367874,0.7342926485215701,0.5687049971721143,0.05971794115008632,0.02919236820478247,0.42094595407444946,0.20555816021232995,0.17270305719606893,0.5461004397934787,0.6246470785646702,0.6842299209980856,0.6572398195169917,0.4198893915702431,0.1565113373243937,0.5377197096567923,0.5759540490901293,0.5481605871998477,0.5220752328505431,0.5685563480031348,0.5620366815744783,1350.0326669295764,1360.796464088597,1,2026-04-11,Monte_Carlo_Masters,Valentin_Vacherot,Carlos_Alcaraz
20260411-M-Monte_Carlo_Masters-SF-Alexander_Zverev-Jannik_Sinner,Clay,SF,3,0.6916077008041942,0.7471286494112449,0.5081062121733325,0.10918671158136763,0.04124658181538611,0.35837025166804715,0.19141881860729504,0.17153605101395455,0.37420221949237975,0.5828659086012028,0.6812157628869246,0.7037392237662234,0.34849588205652743,0.15419829359404033,0.5307924104649017,0.49884614504474,0.4880406201662757,0.5119923698206409,0.5209916216887718,0.4974925750719677,1431.7791990813794,1373.8759987661604,0.6088356559182065,0.7712499204262364,0.5638441996826487,0.08850095088938524,0.026027507003264016,0.41169956410265307,0.1751437729670046,0.16689755348878346,0.5004810660297648,0.6773336553367513,0.6999752696324748,0.614422107877096,0.40853524875020497,0.14952773052090343,0.5525043888278457,0.5446983154307643,0.5582935526780012,0.5304484890251505,0.5609382585484618,0.5593064161305491,1467.0227020265693,1533.1110883836666,1,2026-04-11,Monte_Carlo_Masters,Alexander_Zverev,Jannik_Sinner
20260410-M-Monte_Carlo_Masters-QF-Joao_Fonseca-Alexander_Zverev,Clay,QF,3,0.6626177054402397,0.7191556139772041,0.5423826304111928,0.07715254843610624,0.022980938343851613,0.37130985224112917,0.21500674048360885,0.1829073209754159,0.47471523616526057,0.5287811026183119,0.6550747104560382,0.6595242718806177,0.376628849693234,0.15614332033330716,0.5135949478578622,0.5244702672688596,0.5015474075532914,0.5097561315307095,0.5075700293828744,0.5451239544476036,1398.9849893353814,1388.7067185397707,0.6917550629107002,0.7472464031717257,0.5079242701278674,0.1096073427736986,0.04136184784986054,0.3583574009319215,0.19176981708454405,0.17149642574380802,0.3738577284949576,0.5843782272391898,0.6813378624997247,0.7041170262604528,0.34802989191022654,0.15402393911023948,0.5307924104649017,0.49884614504474,0.4880406201662757,0.5119638201675314,0.5207605501380781,0.4976303638569699,1450.1170638563708,1389.9324453370057,1,2026-04-10,Monte_Carlo_Masters,Joao_Fonseca,Alexander_Zverev
20260410-M-Monte_Carlo_Masters-QF-Alexander_Bublik-Carlos_Alcaraz,Clay,QF,3,0.6585680824044707,0.7345416973679992,0.5686580138177614,0.059679116026087546,0.02911777106143493,0.4201938453299408,0.20546070166416935,0.17254946770150817,0.5461034026115472,0.6252798048518005,0.6839282233879851,0.6576744058450513,0.41889639044733756,0.1568122650602437,0.5377197096567923,0.5759540490901293,0.5481605871998477,0.5214429526838901,0.5682482672966778,0.562033633426942,1358.5885515344082,1368.6697583050147,0.6075774123937442,0.7496140080570176,0.4558387782490889,0.14243228742533143,0.0830596383661799,0.3260106203892182,0.22463716800109748,0.20671790746063878,0.34852435941580756,0.6159789427978282,0.6411608060448752,0.6073665522790533,0.31240815762325735,0.19738372354854852,0.5160881622663929,0.48441807793728886,0.4798093968590576,0.4774793431491526,0.4375795638086937,0.44653096244691004,1533.6961242791908,1563.2063772344263,0,2026-04-10,Monte_Carlo_Masters,Alexander_Bublik,Carlos_Alcaraz
