match_id,Player 1,Player 2,Pl 1 hand,Pl 2 hand,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by,Winner,p1_avg_first_serve_pct,p1_avg_first_serve_won_pct,p1_avg_second_serve_won_pct,p1_avg_ace_pct,p1_avg_df_pct,p1_avg_return_won_pct,p1_avg_winners_per_pt,p1_avg_ue_per_pt,p1_avg_winners_fh_ratio,p1_avg_bp_save_pct,p1_avg_bp_clutch_save_pct,p1_avg_bp_first_in_pct,p1_avg_bpo_conv_pct,p1_avg_bpo_ue_pct,p1_avg_srv_win_1_3,p1_avg_srv_win_4_6,p1_avg_srv_win_7plus,p1_avg_ret_win_1_3,p1_avg_ret_win_4_6,p1_avg_ret_win_7plus,p1_rating_before,p1_rating_surface_before,p1_Surface,p1_hand,p2_avg_first_serve_pct,p2_avg_first_serve_won_pct,p2_avg_second_serve_won_pct,p2_avg_ace_pct,p2_avg_df_pct,p2_avg_return_won_pct,p2_avg_winners_per_pt,p2_avg_ue_per_pt,p2_avg_winners_fh_ratio,p2_avg_bp_save_pct,p2_avg_bp_clutch_save_pct,p2_avg_bp_first_in_pct,p2_avg_bpo_conv_pct,p2_avg_bpo_ue_pct,p2_avg_srv_win_1_3,p2_avg_srv_win_4_6,p2_avg_srv_win_7plus,p2_avg_ret_win_1_3,p2_avg_ret_win_4_6,p2_avg_ret_win_7plus,p2_rating_before,p2_rating_surface_before,p2_Surface,p2_hand
20240711-M-Winnipeg_CH-R16-Marc_Polmans-Bu_Yunchaokete,Marc Polmans,Bu Yunchaokete,R,R,2024-07-11,Winnipeg CH,R16,,,Hard,,3,1,Isaac,2.0,0.6803115498961474,0.6510233550249865,0.449969040247678,0.0668430585864483,0.0253502292387605,0.4051370285829134,0.1327193274152913,0.1748778661589698,0.3751960784313725,0.5555555555555556,0.5752797447329312,0.6889533613078066,0.3858656323908362,0.1564584877687175,0.563230955636019,0.4642401021711366,0.4072560666267916,0.4886363636363636,0.475,0.5092592592592593,1529.0951280804445,1530.295508656008,Hard,R,0.5909090909090909,0.8846153846153846,0.6111111111111112,0.25,0.0,0.5098039215686274,0.1684210526315789,0.0842105263157894,0.25,1.0,0.9285714285714286,0.7142857142857143,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.625,0.5294117647058824,1516.0,1516.0,Hard,R
20240710-M-Wimbledon-QF-Taylor_Fritz-Lorenzo_Musetti,Taylor Fritz,Lorenzo Musetti,R,R,2024-07-10,Wimbledon,QF,5pm,1,Grass,Damien Dumusois,5,A,Edo,2.0,0.5972889817457352,0.7741642197322192,0.522045508556724,0.1118413387356006,0.0291268425898351,0.3480232679948546,0.1943605705236931,0.1736820589355958,0.3889031829649657,0.6130523746060876,0.6727102007288988,0.61406638036523,0.33325480722143,0.1607742232562267,0.5189531309883102,0.5181716861474384,0.4933562462679492,0.4983760242133646,0.501394809156836,0.4873713081723917,1614.2402752051394,1525.3870439388593,Grass,R,0.6450609051545306,0.6861380915755266,0.508860014091616,0.0371137688950006,0.0247907985433395,0.3593368947445089,0.1497129384137835,0.1625216717521669,0.5292635203459024,0.5139742304000285,0.6241032564717305,0.6199565970141993,0.3559679348460882,0.1275281453843179,0.4938372719905971,0.4842374436309369,0.4912719154375196,0.4963395222785826,0.4847048105645861,0.473115605172847,1606.2369663107618,1556.7787427703204,Grass,R
20240709-M-Wimbledon-QF-Tommy_Paul-Carlos_Alcaraz,Tommy Paul,Carlos Alcaraz,R,R,2024-07-09,Wimbledon,QF,5pm,1,Grass,Louise Engzell,5,A,Edo,2.0,0.6189152791129591,0.7119067830441627,0.5251482999086311,0.0647135793486311,0.029272878463922,0.3687888758745328,0.1854462178081698,0.1846485909326395,0.4517978263728576,0.5506986600771284,0.6471064334623181,0.6013533543292499,0.3498523135826444,0.1563928809901015,0.5081242916906593,0.4785150030261418,0.5334356996950113,0.489696679566741,0.5169861590009621,0.5067945161152806,1612.736706071055,1536.8207293373712,Grass,R,0.6689023649182286,0.7181922012173498,0.5511797539746642,0.0464160470182467,0.0274970366816858,0.4181596834711428,0.1858990544893972,0.1766224928639255,0.5878818541383212,0.6167743969884232,0.6713271973825465,0.6662229575251167,0.4125459440914227,0.1624186214467025,0.5242063035893562,0.5745426172409966,0.5597857926262081,0.516841258348054,0.5473172808591974,0.5622946861020655,1881.9634090204029,1649.042477357263,Grass,R
20240709-M-Wimbledon-QF-Daniil_Medvedev-Jannik_Sinner,Daniil Medvedev,Jannik Sinner,R,R,2024-07-09,Wimbledon,QF,5pm,Centre,Grass,Nico Helwerth,5,A,Edo,1.0,0.6289217966842907,0.7609225480431264,0.5234089979580383,0.1080505862834479,0.0480200941389517,0.400562769446751,0.1718078827436736,0.1536954062484359,0.3618322420821574,0.6241947501780655,0.6723187343976714,0.624578559527674,0.3944809666869358,0.1346026665441705,0.5555003215038418,0.5490180718070731,0.5597422574389512,0.5266677856555934,0.5275304127132009,0.5407734203714875,1846.0387229644468,1595.044765261856,Grass,R,0.6008674134872177,0.7545115614375331,0.5506583343794711,0.073833583523627,0.0280437214586685,0.4037048470296939,0.1641869901268743,0.1794777350695153,0.5218091628479404,0.6636262296078673,0.6781649860323489,0.6025483109016138,0.4031292906178402,0.1547596066634814,0.5371778807682824,0.5340014697445833,0.5515708982884523,0.5255358370441473,0.5440163189599667,0.5455701129849762,1959.9000934120504,1664.2071584536072,Grass,R
20240708-M-Wimbledon-R16-Novak_Djokovic-Holger_Rune,Novak Djokovic,Holger Rune,R,R,2024-07-08,Wimbledon,R16,,,Grass,,5,A,Ludo,1.0,0.6532689816201208,0.7397312425576996,0.5646707242343565,0.0733469030130151,0.0273818228075767,0.4137009343814345,0.1602255682871863,0.156242644971662,0.4876953911248557,0.6137465464200171,0.6874274134334012,0.6577540450398912,0.4100279089459082,0.1328601209491677,0.5374760345847457,0.5568956312708611,0.5490470000217412,0.5256555336282064,0.5461897175772362,0.5751889253380515,1888.779218611743,1773.040323987706,Grass,R,0.621204488185647,0.6996977722068354,0.5170342947129692,0.0640057985044404,0.0451344061486406,0.3601914395186509,0.1907673293112263,0.1810121897002435,0.4765593471789006,0.6034698023228469,0.6375864979697087,0.6185907069161877,0.358613329560953,0.1382962646255708,0.48750945284985,0.5138334534874327,0.5282715944539295,0.4877550903837025,0.5169041007152696,0.4980707797117606,1599.8794227246494,1520.778774404336,Grass,R
20240708-M-Wimbledon-R16-Lorenzo_Musetti-Giovanni_Mpetshi_Perricard,Lorenzo Musetti,Giovanni Mpetshi Perricard,R,R,2024-07-08,Wimbledon,R16,,2,Grass,,5,A,Ludo,1.0,0.643899459486423,0.6843755882628174,0.5034314897324621,0.0371633239737562,0.0251972050768369,0.3590042269595069,0.1486543683175224,0.1644332013325805,0.5336464508121506,0.5225404675733623,0.6213563153209939,0.6191908581674376,0.3547244881744145,0.1288736142356256,0.492402934098337,0.4800852464185314,0.4843396472695825,0.4963395222785826,0.4847048105645861,0.473115605172847,1594.18139111249,1541.9897418817666,Grass,R,0.693225630375163,0.7908789851235895,0.5353070175438597,0.2488559611612571,0.0476034205784984,0.3097382939636112,0.2737580725285643,0.1656048186785891,0.2952904238618524,0.8970588235294118,0.7405913978494624,0.6773617511520738,0.3180071316382625,0.165019849768993,0.5393209687360034,0.4737659827534939,0.4722943722943722,,,,1506.7279593571814,1515.6428430235185,Grass,R
20240707-M-Wimbledon-R16-Grigor_Dimitrov-Daniil_Medvedev,Grigor Dimitrov,Daniil Medvedev,R,R,2024-07-07,Wimbledon,R16,6:30 PM,1,Grass,,5,A,Angel Moreno,2.0,0.6283934206499431,0.7448887340813378,0.502564473864689,0.0857644967620907,0.0434909864734303,0.3577577810734662,0.180066876052192,0.1813121667678135,0.4798181349208736,0.5936410394117161,0.6629448068061397,0.6182285714539919,0.3586106597265743,0.1454663986022117,0.4997102355374364,0.5214779009000384,0.5241307913422016,0.4870186114131768,0.5255884775201627,0.5134712495454699,1753.3421490716075,1556.951669256575,Grass,R,0.6290137337047923,0.76145920897579,0.5227578267366355,0.1073559545610209,0.0480407388356308,0.4000198729442362,0.1714524640288721,0.1536364459738076,0.362719358334046,0.6248095756739964,0.6725338195540245,0.625713007525527,0.394001334717331,0.135214496846644,0.5555003215038418,0.5490180718070731,0.5597422574389512,0.5264581490873895,0.5269173964409569,0.5404009261599874,1833.6735795590307,1580.1096532910103,Grass,R
20240707-M-Wimbledon-R16-Ben_Shelton-Jannik_Sinner,Ben Shelton,Jannik Sinner,L,R,2024-07-07,Wimbledon,R16,3:55 PM,1,Grass,Carlos Bernardes,5,A,Carrie,2.0,0.6313194038100641,0.7099942285452892,0.4758804028202002,0.0951782747784315,0.058745866836955,0.3200423356670659,0.1708627637844608,0.2066620254867968,0.4556090826741026,0.6083253756047874,0.6410534124878436,0.6346838814343853,0.3374777941846929,0.1698754113666024,0.5001922337123967,0.4089807960801875,0.4477627162974424,0.508070087336673,0.4760073342836681,0.3891390091390091,1469.892707962248,1500.0,Grass,R,0.6003456630318873,0.7544726498561266,0.5498528324356593,0.0738713041386636,0.0281913199926615,0.4038011006105519,0.1642871253890022,0.1795168651974986,0.5214366184808633,0.6645720459639821,0.6781628468610906,0.6017722493800434,0.4034361416936872,0.1546666898927447,0.5371778807682824,0.5340014697445833,0.5515708982884523,0.5251877141860074,0.5433896089892531,0.5460304171565415,1958.0833663521955,1654.9028153172358,Grass,R
20240707-M-ITF_Tokyo-F-Karlis_Ozolins-Masamichi_Imamura,Karlis Ozolins,Masamichi Imamura,R,R,2024-07-07,ITF Tokyo,F,,,Hard,,3,1,Isaac,1.0,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,Hard,R,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,Hard,R
20240706-M-Wimbledon-R32-Novak_Djokovic-Alexei_Popyrin,Novak Djokovic,Alexei Popyrin,R,R,2024-07-06,Wimbledon,R32,,,Grass,,5,1,Isaac,1.0,0.6531934785484769,0.739435560635133,0.5645986236715695,0.0731534444621838,0.0273835231141914,0.4138547202380054,0.1601377591765064,0.1564370674925101,0.4877519123312329,0.6140004449611333,0.6873564036195465,0.6577925453585668,0.4102087239204334,0.1330219346070814,0.5375197547819839,0.5566331317459293,0.5491788467959932,0.5256555336282064,0.5461897175772362,0.5751889253380515,1886.0224660166905,1767.387501544563,Grass,R,0.6185729903681041,0.7423824220137527,0.513162774116054,0.1051973860266818,0.0391063824784755,0.3289680283656501,0.2019354368411872,0.1776840812388719,0.5162131949314375,0.5532893577011224,0.6430707115175186,0.6451078797768532,0.3476260555229981,0.1513193071076763,0.5062011472758149,0.4812621687621687,0.4467244874220493,0.4909942565161826,0.4646848007959119,0.4882702832195416,1475.7713434397322,1500.0,Grass,R
20240705-M-Wimbledon-R32-Jannik_Sinner-Miomir_Kecmanovic,Jannik Sinner,Miomir Kecmanovic,R,R,2024-07-05,Wimbledon,R32,8pm,Centre,Grass,Damien Dumusois,5,A,Edo,1.0,0.6003014831951571,0.7539294212461439,0.5492347698206804,0.0734186640025979,0.0281871179437,0.4036700406742509,0.1639002314918941,0.1799718476596223,0.5219508734768339,0.6626218834405169,0.6771815055024912,0.6011082256874895,0.4026077614910083,0.1554850321673095,0.5361664669078731,0.5343792638528565,0.5502920564175833,0.5251877141860074,0.5433896089892531,0.5460304171565415,1955.451646635301,1645.769141981919,Grass,R,0.6243494067632753,0.6802567602536105,0.5440050842598492,0.0449121957564554,0.0170337741547135,0.3578486412912708,0.1471176261674706,0.1397564492337404,0.4768827437645246,0.5991833398083398,0.6504003658512971,0.6255262163834301,0.365475546236567,0.0978358377745687,0.5533673741299767,0.4610109933639345,0.4350668166463171,0.489287591138714,0.4723334159859517,0.5288630601247302,1536.3960938021862,1486.3487706216688,Grass,R
20240705-M-Wimbledon-R32-Grigor_Dimitrov-Gael_Monfils,Grigor Dimitrov,Gael Monfils,R,R,2024-07-05,Wimbledon,R32,15:05,,Grass,Nico Helwerth,5,A,Zindaras,1.0,0.6285731258439301,0.7435986757608529,0.5008767125016126,0.0857230841320552,0.0436688748980431,0.3573901620665994,0.1802533600168353,0.1819640586270272,0.4803233129899931,0.5908577588597416,0.6611631635299479,0.6186252361115769,0.3577157904843374,0.1456275783402003,0.4992805109820609,0.520365562639987,0.5220417452801422,0.4870186114131768,0.5255884775201627,0.5134712495454699,1740.9001042350544,1540.6710290248998,Grass,R,0.6181127233426684,0.7231300089385191,0.4782177954908113,0.0933263224986028,0.0471201456443029,0.3760436189401702,0.1651434520548073,0.1868368955135701,0.437184710944681,0.5800643884488914,0.6473743025445023,0.6128230670115834,0.3651215913666041,0.14866128713603,0.5307020544536379,0.506702642144501,0.5054895097835592,0.5031238922374549,0.4773758802638584,0.4685736713593745,1662.3274305839595,1546.7656792876892,Grass,R
20240705-M-Karlsruhe_CH-QF-Zsombor_Piros-Adrian_Andreev,Zsombor Piros,Adrian Andreev,R,R,2024-07-05,Karlsruhe CH,QF,,Centre,Clay,,3,1,Angel Moreno,1.0,0.5714285714285714,0.59375,0.2916666666666667,0.0535714285714285,0.0357142857142857,0.320754716981132,0.1559633027522936,0.2018348623853211,0.4705882352941176,0.6,0.52,0.52,0.3,0.15,,,,0.4029850746268656,0.3928571428571428,0.3571428571428571,1488.0719479713066,1500.0,Clay,R,0.6706586917019988,0.6712590891695369,0.5557338414481272,0.0203285887341005,0.0299439733494851,0.4091371027346637,0.1460271353799324,0.1753517205538438,0.7433155080213903,0.4246031746031746,0.615241561350184,0.7019676851703727,0.3501153066044289,0.0983440304520574,0.5196078431372549,0.45,0.5454545454545454,0.4380952380952381,0.6026272577996716,0.5772695772695773,1562.0680730540091,1516.0,Clay,R
20240704-M-Wimbledon-R64-Hubert_Hurkacz-Arthur_Fils,Hubert Hurkacz,Arthur Fils,R,R,2024-07-04,Wimbledon,R64,11:10 AM,2,Grass,Raluca Andrei,5,A,Carrie,2.0,0.6390832489099662,0.77301281413995,0.5371019239661071,0.1467446208668951,0.0232513844844988,0.3467037857807497,0.1825943219656828,0.1747024009137933,0.4132265067999652,0.6541387698761109,0.6966228073372881,0.6409687339576022,0.3486604358316054,0.1789587481184848,0.5424404061175417,0.4894575911749486,0.4676835786805764,0.5294263740243206,0.4874003921842113,0.4660376032603469,1741.1287690942356,1611.2021307867683,Grass,R,0.61641845507765,0.7343074488942264,0.4696090908823058,0.0855149858488456,0.0479540357264615,0.3312866206601156,0.2291506680117929,0.2270908470290394,0.3674853970566722,0.6008218834305791,0.6316483933185906,0.614156880019317,0.3448409838113988,0.1559842803049091,0.4795231489473908,0.5028776912326125,0.5098515124187706,0.4740881576213863,0.5274344681331977,0.4489787541810983,1513.650827642299,1497.1217725129034,Grass,R
20240704-M-Wimbledon-R64-Giovanni_Mpetshi_Perricard-Yoshihito_Nishioka,Giovanni Mpetshi Perricard,Yoshihito Nishioka,R,L,2024-07-04,Wimbledon,R64,6:35 PM,14,Grass,K. Radwan-Cho,5,A,BG,1.0,0.6935316097309867,0.758209017201823,0.4970760233918128,0.193346409753471,0.0429584069251774,0.263730660608198,0.2336976320582878,0.1879781420765027,0.291156462585034,0.8627450980392157,0.7207885304659497,0.6864823348694316,0.2712317310732389,0.1783597996919907,0.5153909212776343,0.4094657547824363,0.4075036075036075,,,,1492.300944399964,1500.3974115686551,Grass,R,0.6460297356606606,0.6150331512137739,0.5123050949228677,0.0242175282643637,0.0260803742063908,0.3374325386391426,0.1321389192583435,0.161538280198498,0.4617300689511801,0.5296287647765481,0.5613291902447095,0.6307980960072691,0.3516660934619225,0.0895364899203184,0.4867574710367201,0.4672929352539605,0.5425881733855872,0.4222923510933876,0.4500648387174191,0.5008621028703695,1458.0333214660614,1484.0,Grass,L
20240703-M-Wimbledon-R64-Tommy_Paul-Otto_Virtanen,Tommy Paul,Otto Virtanen,R,R,2024-07-03,Wimbledon,R64,4:00 PM,3,Grass,R. Haigh,5,A,BG,1.0,0.6176683783497208,0.710539733840281,0.5242675894586714,0.0648048459618812,0.029559089988053,0.3693820616973163,0.1863768050309347,0.18538636338977,0.4518299304152301,0.5473030049387515,0.6445109620922045,0.5986147181363421,0.3513826951931161,0.1554794115468654,0.5080414632734589,0.476405777624197,0.531287114137906,0.489696679566741,0.5169861590009621,0.5067945161152806,1600.1773062674015,1521.824463167347,Grass,R,0.6000903013839615,0.7695668545812019,0.457967068053275,0.1820624029752633,0.0570490112479513,0.3890478650409137,0.2408045876891227,0.1992677207117533,0.4676276655443321,0.6927579365079365,0.6620807719169269,0.5893114240215992,0.4063371813371814,0.1605218855218855,0.453125,0.4074074074074074,0.4,0.5437112200992751,0.5595441176470588,0.4466850966904346,1524.2809929250209,1500.0,Grass,R
20240703-M-Wimbledon-R64-Jannik_Sinner-Matteo_Berrettini,Jannik Sinner,Matteo Berrettini,R,R,2024-07-03,Wimbledon,R64,7pm,Centre,Grass,James Keothavong,5,A,Edo,1.0,0.6000272791065575,0.7535876531773372,0.5493268968217637,0.0734151777788135,0.0282582472156622,0.4038800008328151,0.1642347534625419,0.1803023089884229,0.5220676334421361,0.6639905995508625,0.6776173747060252,0.6011394497856245,0.4031192303664753,0.1555399456877602,0.5367263283583636,0.533744097256719,0.549920806115159,0.5251877141860074,0.5433896089892531,0.5460304171565415,1951.050715045605,1628.3364898005584,Grass,R,0.6479372996610232,0.7809391697748614,0.5303352305237758,0.1277439874244476,0.0226399539725898,0.3436538902873993,0.2136191629523067,0.1947887496761713,0.4723955516756943,0.6188360592049117,0.6999360412124939,0.6644833643896777,0.3328814693492443,0.1827338031188781,0.5462429305274014,0.5224482414137587,0.4821997482483416,0.5226279636270479,0.4927447093332963,0.503020341467274,1632.1107929475545,1659.529679928599,Grass,R
20240702-M-Wimbledon-R128-Tomas_Machac-David_Goffin,Tomas Machac,David Goffin,R,R,2024-07-02,Wimbledon,R128,19:40,8,Grass,Louise Azemar Engzell,5,A,Zindaras,1.0,0.6240519431827187,0.6718066387915697,0.5239742421321368,0.0585658684621092,0.02345657821407,0.3547795895049328,0.155661775001455,0.1717975304774955,0.4523868337180262,0.5832958707958708,0.6191621854781177,0.6184165763500811,0.3757130960908715,0.1103224806863754,0.47970552804506,0.5152004215404403,0.509964446238956,0.4940905528131516,0.4746032813873893,0.4700479514080453,1498.9579653919795,1483.230081831933,Grass,R,0.5786439573938167,0.698846668798486,0.4769773862834613,0.0572612137921362,0.038635029879835,0.3631138517092842,0.1534864476106232,0.1855802068641865,0.5148301126354268,0.5528988237798307,0.5965419060876633,0.5659051634297919,0.3616554233381664,0.1628079856916219,0.5135196950651859,0.5065038342630791,0.5502378495649274,0.4679790737660019,0.4938597157075597,0.4914025986985917,1556.2476218649326,1532.117101596746,Grass,R
20240702-M-Wimbledon-R128-Thiago_Seyboth_Wild-Paul_Jubb,Thiago Seyboth Wild,Paul Jubb,R,R,2024-07-02,Wimbledon,R128,11:05 AM,14,Grass,R. Andrei,5,A,BG,1.0,0.5995644161895449,0.6812749913160133,0.4992719561265049,0.0601231862280155,0.0396024781765241,0.3340208925171328,0.1692645952050864,0.2139635532960633,0.5454831506753616,0.5273341694537347,0.6107861785383516,0.6056987901182785,0.3348726656558132,0.1773116656688503,0.4956360041961133,0.5041055974593232,0.4771523975202729,0.4645418015883066,0.4135444395149364,0.371031746031746,1449.8963212969877,1500.0,Grass,R,0.6388879343424798,0.696929874401731,0.5294241406223489,0.0512367103276194,0.048759662396026,0.3638819759592706,0.1328471771169348,0.1584564169522558,0.5246031746031746,0.457516339869281,0.6429053402737613,0.6735321209005419,0.3252677764872886,0.1300167763582397,0.4760659276788309,0.5564814814814815,0.425720620842572,0.5,0.58,0.6666666666666666,1487.635273696502,1485.7001335430416,Grass,R
20240702-M-Wimbledon-R128-Novak_Djokovic-Vit_Kopriva,Novak Djokovic,Vit Kopriva,R,R,2024-07-02,Wimbledon,R128,,,Grass,,5,A,Isaac,1.0,0.6531659260165379,0.7391179711024742,0.5643540185536877,0.0729442723721449,0.02736776811177,0.4136359500680764,0.1600508949231149,0.1566233202335496,0.4879577510595309,0.6140004449611333,0.6869726743835947,0.657859605778523,0.4098357507738646,0.1331424823791326,0.5369643100682164,0.5566129985050758,0.5493862770509089,0.5256555336282064,0.5461897175772362,0.5751889253380515,1882.8413883963467,1761.5773257928763,Grass,R,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,Grass,R
20240702-M-Wimbledon-R128-Mackenzie_Mcdonald-Emil_Ruusuvuori,Mackenzie Mcdonald,Emil Ruusuvuori,R,R,2024-07-02,Wimbledon,R128,6:25 PM,5,Grass,M. Veljovic ,5,A,BG,2.0,0.62795785766656,0.6412690081988214,0.5230230727910055,0.0443976199023676,0.0332285507032832,0.3191036843806795,0.138481794983916,0.206801874279262,0.5178566339741789,0.5569681780208097,0.6208563174588901,0.6281068218436943,0.3042566628212833,0.1742182956066787,0.4404776756659794,0.3730970259705892,0.4459581658750456,0.4916215000727506,0.4429549806221698,0.4922471996324075,1420.736699493793,1485.8012802662631,Grass,R,0.6412461058969673,0.6849306358090141,0.5110986598361894,0.0369598711289074,0.0418441969850351,0.3767431708221634,0.1333379315946602,0.2160987944477117,0.4787571650621084,0.5889757464757465,0.6286577057666779,0.6305138121905106,0.3583291466555282,0.1968379929444998,0.4694840696494847,0.5470965294324958,0.5579105438169921,0.4706393653662519,0.504316284992914,0.5117969961335215,1557.3332023512298,1495.5635876329932,Grass,R
20240702-M-Wimbledon-R128-Lorenzo_Musetti-Constant_Lestienne,Lorenzo Musetti,Constant Lestienne,R,R,2024-07-02,Wimbledon,R128,11:10 AM,7,Grass,A. Hughes,5,A,BG,1.0,0.6438038665362577,0.6852949566814299,0.5031414590057809,0.0363228586920536,0.0256171584947841,0.3573435204664762,0.1474899658141724,0.1650749892560248,0.5337834961787938,0.5197445432949447,0.6221884443858675,0.6202514465443022,0.3525905859658272,0.1290100135533458,0.4901764486894402,0.4801078604051033,0.4831851108625438,0.4963395222785826,0.4847048105645861,0.473115605172847,1581.84670241328,1527.2417041651838,Grass,R,0.6317269076305221,0.7857142857142857,0.532051282051282,0.0790017211703958,0.0777395295467584,0.2863985807214665,0.1470809683771574,0.1393200509672188,0.4639945652173913,0.8571428571428572,0.7454637096774194,0.6481854838709677,0.2237373737373737,0.0888888888888888,0.4621848739495798,0.5588235294117647,0.48,0.4657534246575342,0.6363636363636364,0.7333333333333333,1500.8176494754728,1500.0,Grass,R
20240702-M-Wimbledon-R128-Hubert_Hurkacz-Radu_Albot,Hubert Hurkacz,Radu Albot,R,R,2024-07-02,Wimbledon,R128,11:10 AM,3,Grass,Renaud Lichtenstein,5,A,Carrie,1.0,0.6390822676566387,0.7727378478541835,0.537412286633102,0.1465567385713744,0.023246351479048,0.3466863137297323,0.1825547026978458,0.1746008432548323,0.4135268570761555,0.654363412074767,0.696678673848681,0.6412434015643033,0.3487901517619672,0.1786637137448079,0.542072713674836,0.4894966897518773,0.4688323543930628,0.5294263740243206,0.4874003921842113,0.4660376032603469,1735.9866470522268,1599.670211533915,Grass,R,0.6225196461879664,0.6730143652105555,0.5268744068458028,0.0275512838532611,0.0313775348672219,0.3406364480656851,0.1231619128686627,0.1752340342154709,0.6229548036009984,0.5206349206349207,0.6136517269356981,0.6129670796325385,0.3498495550061015,0.1082081545554031,0.4400937132925493,0.5502687203506875,0.4880497628259777,0.4637204200089477,0.5621329495862057,0.4562070425826048,1448.8149205787522,1500.0,Grass,R
20240702-M-Wimbledon-R128-Giovanni_Mpetshi_Perricard-Sebastian_Korda,Giovanni Mpetshi Perricard,Sebastian Korda,R,R,2024-07-02,Wimbledon,R128,11:10 AM,16,Grass,M. Bley,5,A,BG,1.0,0.6838871581862236,0.7164502164502164,0.4956140350877193,0.1566862812968731,0.0387965847467405,0.2757129499766245,0.2166666666666666,0.2,0.35,0.7941176470588236,0.6954685099846389,0.6797235023041475,0.2946026986506747,0.1859070464767616,0.5059383674760182,0.393859649122807,0.4112554112554112,,,,1472.1099621718058,1482.7400745434618,Grass,R,0.6255439342486993,0.7067986022536101,0.5099302209300253,0.0850251737102205,0.0243637770643183,0.346554296149266,0.1788083207660018,0.2030069283488639,0.4436703970336798,0.6021541212990859,0.640024863428298,0.6164778612878916,0.3479988353242421,0.1767219272616176,0.48388879891868,0.4711809268714639,0.504915917729649,0.4962564950497932,0.4835882872562309,0.5012356482449466,1565.2874303062213,1518.8582397509556,Grass,R
20240702-M-Wimbledon-R128-Andrey_Rublev-Francisco_Comesana,Andrey Rublev,Francisco Comesana,R,R,2024-07-02,Wimbledon,R128,,2,Grass,Greg Allensworth,5,A,Zindaras,2.0,0.6270693907510051,0.7643987340337272,0.5125180739070064,0.1001045920632091,0.0267810394633329,0.3743396168112104,0.2060879101537917,0.1542577806330648,0.4539962056582073,0.6189448419988874,0.666933047758233,0.626127248226393,0.3628296930954304,0.1353515263282211,0.5074529490639333,0.5374851993410733,0.5578930785446211,0.5027496191579649,0.5443093505520135,0.5309565889722595,1675.6832766766454,1485.3670031415595,Grass,R,0.7547169811320755,0.625,0.4615384615384615,0.0,0.0188679245283018,0.6590909090909091,0.1030927835051546,0.2061855670103092,0.7,0.6,0.625,0.75,0.7222222222222222,0.1111111111111111,0.7222222222222222,0.5806451612903226,0.5333333333333333,,,,1516.0,1500.0,Grass,R
20240702-M-Wimbledon-R128-Alejandro_Moro_Canas-Jacob_Fearnley,Alejandro Moro Canas,Jacob Fearnley,R,R,2024-07-02,Wimbledon,R128,14:15,8,Grass,Mohamed Lahyani,5,A,Zindaras,2.0,0.7532467532467533,0.6551724137931034,0.3684210526315789,0.0389610389610389,0.0129870129870129,0.4736842105263157,0.1567164179104477,0.1865671641791045,0.5714285714285714,0.625,0.5641025641025641,0.7435897435897436,0.5789473684210527,0.1052631578947368,0.6545454545454545,0.5238095238095238,0.3783783783783784,,,,1518.4178031532156,1500.0,Grass,R,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,Grass,R
20240701-M-Wimbledon-R128-Stan_Wawrinka-Charles_Broom,Stan Wawrinka,Charles Broom,R,R,2024-07-01,Wimbledon,R128,13:20,2,Grass,Nico Helwerth,5,A,Zindaras,1.0,0.5814888303083755,0.7276739648849909,0.5415270528083893,0.0849965411681578,0.0272884053504426,0.350539370638054,0.1813659972121318,0.1976365518060286,0.4532148021369938,0.6111084086079752,0.6631520084229919,0.5868946533447988,0.346696897646857,0.1730512035192245,0.5011615113298257,0.4920765763005616,0.5215660606554268,0.5091472306890724,0.4514405736964195,0.5031689445785809,1569.7716033984432,1414.1980472884034,Grass,R,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,Grass,R
20240701-M-Wimbledon-R128-Matteo_Berrettini-Marton_Fucsovics,Matteo Berrettini,Marton Fucsovics,R,R,2024-07-01,Wimbledon,R128,12:35,12,Grass,Raluca Andrei,5,A,Zindaras,1.0,0.647844227057017,0.7803968419626138,0.5296505525252226,0.1281347478107074,0.0229588265637531,0.343023244346854,0.2140670640950409,0.1958250402179185,0.4703300296000334,0.6141499935249936,0.6990632423295042,0.6657939952764538,0.3328751050677783,0.1833743510225132,0.5470204454315304,0.5128246753246753,0.4841886161579256,0.5226279636270479,0.4927447093332963,0.503020341467274,1620.6947283834877,1650.2523864565935,Grass,R,0.586399103432878,0.6861834928912536,0.4816624036800078,0.0424205437875699,0.0348731775063889,0.3761390514638608,0.1446130240414693,0.1948260965691593,0.562262386761666,0.5198133601266594,0.6021566332068805,0.5782020100093819,0.3722254932270926,0.1714012214715977,0.5256152737029957,0.4550204948031034,0.4218386921650456,0.4945096833215782,0.4869071896641965,0.4834753115256427,1518.2899305033284,1494.636880684474,Grass,R
